id	184A1	184B5	21MT1	21NT	21PT	600MPE	AU565	BT474	BT483	BT549	CAMA1	EFM192A	EFM192B	EFM192C	HCC1143	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC202	HCC3153	HCC38	HCC70	HS578T	JIMT1	LY2	MCF10A	MCF10F	MCF12A	MCF7	MDAMB134VI	MDAMB175VII	MDAMB231	MDAMB361	MDAMB453	MX1	SKBR3	SUM1315MO2	SUM149PT	SUM225CWN	SUM229PE	SUM52PE	T47D	T47D_Kbluc	UACC812	UACC893	ZR751	ZR7530	ZR75B
Group	Normal-like	Normal-like	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Luminal	Luminal	Basal	Claudin-low	Luminal	Luminal	Basal	Basal	Basal	Basal	Luminal	Basal	Claudin-low	Basal	Claudin-low	Basal	Luminal	Normal-like	Normal-like	Normal-like	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Basal	Luminal	Claudin-low	Basal	Luminal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
ENSG00000129194	5.56	6.35	1.79	1.4	1.51	0.4	0.6	3.81	0.44	1.26	0.55	2.12	4.88	1.63	3.81	0.81	0.58	0.77	0.59	6.99	3.77	0.15	2.89	3.14	0.33	0.78	1.53	5.38	1.42	5.82	5.4	7.33	0.97	2.59	0.37	1	3.63	1.2	1.84	1.53	1.65	3.6	1.79	5.1	5.01	1.05	0.86	1.1	0.43	0.38	0.41	0.48
ENSG00000186493	5.97	6.28	5.38	5.4	5.15	1.78	6.46	2.89	3.83	0	3.99	6.11	5.87	7.17	4.06	2.61	2.64	2.62	4.04	3.48	5.81	6.84	4.37	6.31	1.01	5.2	0	4.4	5.79	5.36	4.3	5.57	4.42	2.02	6.38	0	4.15	4.82	4.79	6.91	0	5.65	6.06	4.51	8	5.9	6.09	6.52	6.91	6.24	4.11	2.44
ENSG00000024422	6.99	6.79	3.06	5.03	5.14	3.56	4.1	0.21	0.46	6.48	4.5	3.65	2.08	3.78	5.86	4.69	0.31	2.78	0.21	5.88	5.01	4.84	3.67	4.66	5.79	4.61	8.26	4.76	3.97	6.65	6.5	6.85	1.95	5.17	3.44	5.07	0.31	1.82	4.88	3.83	7.06	6.1	3.87	7.57	6.2	4.03	3.97	2.97	1.49	6.15	4.06	2.73
ENSG00000139278	3.44	3.11	3.52	3.81	4.04	0	0.06	0.2	0.12	6.9	0.12	0	1.7	0.04	2.44	4.23	0.14	0.21	1.73	4.19	3.56	3.36	3.41	4.26	6.5	2.78	6.41	3.13	0.33	4.56	5.1	4.39	0.15	0.25	1.71	4.89	0.24	0.25	3.01	0.06	1.26	2.19	0.41	3.27	0.53	0.65	3.08	0	0.7	0.08	0.93	0
ENSG00000133110	4.16	0.14	0	0.06	0.07	0	0	0	0.04	9.43	0	0	0	0	0	3.37	0	0	0	0.06	0.62	0	3.88	0.06	6.56	1.28	7.52	0.08	0	0.44	0.42	0	0	0.04	0	0.06	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150165	5.96	6.78	1.09	0.32	0.56	1.87	2.59	0.06	0.1	0	0	0.53	0	0	4.98	0.16	0	0	0	4.88	0.38	4.54	3.06	4.39	0.16	3.27	0	3.89	0.24	4.87	3.93	4.65	0	0.03	0.34	0	1.91	0	3.18	0.86	0.08	3.15	0.33	4.52	0	0.03	0	0.1	0.25	0	0	0.06
ENSG00000168542	0	0.24	0.26	0.14	0.04	0	0	0.1	0	8.92	2.68	0	0.01	0	0.01	1.86	0	0.01	0	0.04	0.92	0	5.79	0.06	6.52	0.95	8.13	0	0.45	0	0	0	0.49	0	0.26	0.04	0	0.01	0	0.03	0.97	0.15	0.11	0	0	0	0.11	0	0	0	0	0
ENSG00000183569	2.63	1.84	1.73	1.53	1.83	3.51	7.29	1.94	3.05	1	2.57	1.59	2.49	2.91	3.14	1.36	7.04	1.73	4.04	2.05	2.3	2.1	4.55	2.9	3.25	2.54	2.85	2.97	2.6	2.14	1.89	1.21	6.06	2.99	4.88	1.96	1.45	1.67	2.08	8.65	2.75	2.6	7.72	1.99	0.92	4.31	2.73	4.78	7.33	7.48	2.11	7.56
ENSG00000265518	0	0	0	0	0	0	0	0	5.62	0	5.27	0	0	0	5.51	0	5.37	0	0	0	0	0	4.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34	0	0	0	0	0	0	0	0	0	5.5
ENSG00000234648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78	0	0	0	0	0	0	9.17	0	8.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154654	0.04	0.49	0	0.27	0.04	0.37	0.06	4.9	4.4	3.02	6.45	0.5	2.11	0.27	0	0.24	4.19	4.77	0.2	1.41	0.06	0.07	3.55	0.99	0	0.26	0.65	0.46	3.72	0	0	0	4.97	3.48	1.5	0.26	4.17	5.2	0	0.16	0	0.1	0	0.32	0	6.23	5.43	0.93	0.54	2.42	0.29	1.81
ENSG00000100504	7.05	6.54	5.86	5.13	5.15	6.65	5.5	0.66	5.65	4.93	0.71	5.69	4.88	3.46	6.28	3.25	2.61	6.34	6.55	5.6	2.92	6.61	4.9	7.07	6.09	4.55	4.95	5.61	4.75	6.31	6.1	7.32	4.12	3.66	5.33	7.03	0.55	0.34	3.66	3.14	6.09	6.67	1.32	6.24	0.26	4.49	4.34	4.36	5.99	1.93	2.6	1.28
ENSG00000064655	2.01	0.27	2.31	0.27	1.37	0	6.06	0.79	2.43	0	0.66	6.25	5.42	6.7	1.94	0.04	0	0.08	6.74	1.11	3.98	4.87	4	3.53	0.18	4.46	0.2	1.82	4.2	2.17	0	3.94	0.18	3.16	1.25	0	1.63	0	4.15	4.03	0.68	0.1	2.22	2.04	4.18	3.24	0.96	1.04	0.3	1.98	2.92	0.6
ENSG00000185630	2.94	3.12	1.42	3.57	3.35	7.89	7.48	7.24	7.52	4.67	6.96	7.91	8.03	7.31	4.07	3.85	6.15	5.63	3.11	3.35	5.11	3.9	6.15	3.89	3.32	4.63	3.37	3.85	5.15	1.23	3.24	0.77	6.3	6.56	5.94	0.12	5.3	7.4	5.17	6.25	4.77	2.67	5.03	3.12	3.82	6.35	5.01	6.12	6.61	6.49	7.23	8.29
ENSG00000101311	5.49	5.61	4.83	4.5	4.68	0	1.73	0.77	1.81	1.56	0.03	0.58	1.97	0.71	3.56	0.62	0	1.56	3.32	5.05	5.49	5.13	3.12	2.63	3.24	1.42	2.09	4.27	0.42	5.51	7.14	5.55	0.16	0	2.25	3.75	0.98	0.04	1.65	0	1.44	3.21	0.83	4.42	0	2.79	2.82	0.3	0	0.77	0	1.95
ENSG00000160179	2	1.39	0.39	0.41	0.03	3.1	3.78	2.97	4.21	0.08	4.55	2.69	1.11	3.16	0.36	0.36	5.2	4.33	0.71	0.65	1.06	0.41	4.7	0.91	0.12	0.07	0.42	0.07	5.31	2.84	0.61	1.01	4.11	4.97	6.55	0.27	5.38	5.81	1.65	3.08	0.24	1.3	5.72	3.63	1.46	2.55	1.99	4.82	3.92	5.02	5.07	4.54
ENSG00000181218	5.11	6.19	6.81	6.7	6.49	0	5.16	1.89	5.28	1.59	1.58	5.99	6.7	7.66	4.35	3.11	3.57	5.33	3.32	3.1	5.5	5.24	5.39	4.77	0.88	5.76	3.08	2.62	6.76	4.64	4.57	5.91	5.07	5.07	0	0	5.33	7.34	5.79	4.53	6.22	6.93	3.15	6.07	3.99	5.62	6.53	3.29	7.45	6.94	2.88	4.67
ENSG00000003989	0.63	0.14	2.01	1.85	1.56	0.81	3.48	3.2	5.01	0	5.45	0.32	2.47	4.85	0.01	1.12	1.89	5.55	1.39	1.3	0.1	0.06	3.27	0.07	0.34	0	3.63	0.59	4.52	5.72	1.81	0.8	7.18	0.21	3.07	2.32	3.19	0.01	1.87	0	0.37	1.06	0.08	0.18	0.21	0	0.11	3.32	0	5.54	0	5.12
ENSG00000169474	0.64	5.91	1.12	2.38	1.43	0	0	0.36	2.73	0	0	0.89	2.39	2.57	3.03	0	0	0.21	0.16	0	3.01	2.31	4.35	0	0	2.22	0	0.67	0	4.63	5.47	9.55	0	0	4.08	0	0.14	0	2.29	0	0	0.26	1.05	1.18	0.39	3.93	4.01	0.94	0	0.3	0	0.94
ENSG00000261373	4.98	2.51	4.93	4.18	4.64	0.31	4.19	0.53	2.93	4.54	4.25	0.67	6.18	1.6	3.42	3.35	0.92	1.11	6.02	4.74	5.52	0.53	1.06	5.95	4.26	2.91	4.01	2.3	7.23	4.63	4.7	1.8	4.11	2.54	1.36	5.13	0.77	4.17	5.75	4.91	5.53	5.12	0	1.61	5.14	5.16	5.91	1.06	0	5.21	0.36	4.44
ENSG00000092929	4.48	3.34	6.38	6.43	6.08	3.04	7.26	2.15	5.33	0.14	2.29	5.99	6.3	6.36	4.77	0.88	2.6	5.68	1.89	4.21	3.66	6	5.39	3.78	0.8	2.35	0.88	5.08	5.62	3.01	3.92	2.66	3.06	1.19	2.74	6.55	4.82	1.44	3.57	6.52	2.55	6.29	4.34	7.55	4.12	5.82	6.39	5.75	7.25	5.06	1.54	2.13
ENSG00000137965	0.77	3.24	0.42	1.95	1.7	2.2	0.38	0.1	3.8	1.01	0.06	0.6	0.71	0	1.31	4.72	0.25	2.9	6.67	4.02	5.37	4.46	4.67	1.35	4.65	8.14	1.28	1.45	0	0.92	2.46	0	0.5	1.05	0.31	3.78	0.75	0.24	3.85	0	0.27	3.79	5.59	2.43	0	2.2	1.55	0	0.73	0.15	0.79	0.19
ENSG00000088002	0.29	3.91	4.95	5.57	5.77	2.16	4.44	5.38	5.16	0.14	3.81	6.28	4.67	5.14	1.49	0.36	5.32	5.5	0.81	2.46	4.06	3.46	5.77	1.48	0.38	3.09	0.36	1.31	6.17	1.8	2.32	5.15	6.12	2.97	5.4	0	5.15	2.97	1.75	3.22	0.49	1.69	5.38	2.75	6.9	4.49	3.91	5.66	5.52	5.25	4.73	3.88
ENSG00000120875	4.81	1.64	4.98	4.36	4.24	8.37	4.85	6.95	5.52	3.4	0.51	5.59	1.22	5.59	1.56	2.66	8.45	2.5	1.12	3.83	2.63	4.68	4.68	2.45	4.47	0.75	3.52	4.62	3.97	5.33	6.75	4.71	5.2	6.12	7.78	5.53	5.61	4.26	0.48	4.7	0.55	4.21	5.39	3.71	5.53	3.69	3.56	6.51	5.79	6	7.14	6.28
ENSG00000183018	1.99	0.65	4.26	2.62	3.77	4.41	6.8	2.91	5.02	1.01	1.31	5.85	6.31	5.9	2.49	0.06	7.81	2.44	0.94	2.26	2.95	2.91	6.2	4.58	1.66	3.75	2.19	2.41	3.28	0.79	1.02	1.72	1.58	1.7	4.12	1.46	2.93	1.06	6.09	6.87	1.79	2.26	5.81	1.56	5.17	5.27	3.86	5.78	6.81	4.78	4.29	3.06
ENSG00000152377	6.43	3.87	1.57	3.35	4.07	0	1.2	0.62	1.1	6.31	0.2	1.97	1.37	1.13	1.29	6.5	0.21	1.8	0.21	2.48	4.55	1.51	5.16	0.5	1.7	1.12	7.6	0.39	2.08	3.2	4.69	3.52	0.07	3.92	1.57	0.71	0.59	0.01	3.74	0.19	2.29	0.99	0.08	2.72	0.15	0	0.06	3.66	0	0.65	1.35	0
ENSG00000205517	0	0.06	1.17	0.57	0.33	3.54	4.45	4.52	1.5	0	2.23	4.04	3.2	4.89	1.14	0.07	0.99	4.13	0	1.84	1.35	0	5.01	2.31	0.76	0	0	0	2.22	0.06	0	0	1.74	0	1.08	3.33	2.8	6.76	1.28	4.8	0.07	1.6	4.65	3.43	0.56	5.43	5.04	4.42	4.98	5.78	2.6	3.38
ENSG00000108821	2.85	6.19	4.56	5.13	5.44	4.23	4.04	3.55	3.3	9.73	2.66	4.38	3.92	3.87	3.51	5.73	3.9	3.81	3.31	2.49	2.96	1.36	6.44	4.9	9.98	2.3	10.76	2	3.22	1.78	4.01	4.01	2.6	4.22	2.2	2.14	4.63	6.31	3.55	2.44	8.11	5.27	2.15	4.06	4.11	4.58	4.57	2.77	5.19	5.02	2.77	3.4
ENSG00000101955	4.99	4.03	2.64	5.5	5.01	0.77	0.44	0.99	0.1	0.64	0.06	0.16	0.21	0	3.83	7.07	0.16	0.95	4.3	0.51	0.59	3.23	3.53	1.55	2.49	0.45	2.84	0.97	0.69	4.7	4.89	3.68	0.31	0.98	0.29	2.34	0.42	0.11	2.73	0	7.01	1.87	0.37	1.05	0	0	0	0.18	0	0.46	0	0.25
ENSG00000154096	6.75	0.27	0.52	0.16	0.27	0	0.54	0	0	8.35	0	0	0.21	0	0.11	0.36	0	0.03	0.2	2.05	1.42	0	4.89	0	0.29	0.37	8.95	0.07	0.29	0	0	0	0.04	0	0	0.03	0	0	0	0	0	0.08	0	0	0	1.4	1.87	0	0	0	0	0
ENSG00000115221	4.89	4.55	5.26	5.8	5.54	3.32	1.51	3.8	3.28	0.71	0.11	1.76	1.8	0.78	0.69	0.63	3.02	1.09	0.11	2.28	3.36	6.37	4.27	6.06	0.93	5.66	0.04	3.71	2.56	3.46	6.24	3.61	3.63	1.39	6.17	0	3.21	0.63	1.06	1.17	0.07	0.26	4.63	4.72	1.86	1.26	1.84	2.44	4.66	1.6	4.54	0.11
ENSG00000108786	3.53	4.59	2.16	1.49	1.01	2.44	0.78	1.3	3.36	0.8	2.03	5.36	4.17	1.21	1.02	0.56	5.72	6.54	0.96	0.87	1.43	1	2.78	1.04	0.5	0.55	0.84	1.28	2.4	4.53	3.28	4.13	0.96	1.38	4.95	1.5	2.81	1.38	2.91	4.62	4.63	2.92	2.12	1.8	2.69	7.96	6.04	8.68	3.85	4.44	1.08	1.05
ENSG00000152661	3.91	6.4	2.36	3.04	2.95	0	0	0	0.27	6.49	0.21	0.06	0.03	0.03	0	4.44	0.15	3.34	0.06	4.28	0.04	0.03	3.23	0.11	5.06	0.29	4.44	0.23	0	0.04	0	4.16	0.03	0.33	0.07	3.65	0.2	0.01	0	0	5.85	0	0.07	1.12	0.12	1.07	0.96	0	0	0	0.07	0.66
ENSG00000111799	4.1	1.98	1.7	0.87	1.87	1.32	3.57	4.06	3.54	7.05	3.18	0.38	3.73	4.63	5.22	6.54	0.12	7.76	2.72	4.05	4.12	5.53	4.46	5.1	5.76	1.28	5.74	4.99	0.14	3.75	2.97	2.99	2.16	1.3	0.86	3.66	0.71	0.45	4.92	0.96	3.99	6.85	0.38	3.38	1.47	4.17	4.99	2.45	3.05	2.45	1.74	0.29
ENSG00000118515	5.34	6.15	1.97	3.32	3.3	1.06	0.91	1.11	1.16	6.58	0.39	0.45	0.43	0.49	4.82	4.39	2.06	0.45	3.72	3.72	3.18	3.23	4.53	2.48	5.5	2.34	4.71	6.2	1.92	5.21	5.26	5.04	1.35	1.37	0.82	4.31	3.93	0.19	4.91	1.21	5.54	3.46	2.74	2.76	6.68	0.87	0.81	0.85	3.29	0.23	0.46	0.85
ENSG00000106991	5.88	1.54	5.1	4.79	4.86	2.48	6.29	0.1	3.66	0.06	0.19	5.07	5.29	5.44	2.76	4.19	3.35	2.95	6.05	4.86	4.76	3.94	3.82	3.54	5.06	5.18	6.72	5.23	2.05	5.19	6.04	5.19	0.33	0.27	0.36	4.92	1.01	0.82	4.59	5.51	4.53	5.67	3.3	4.1	0.15	4.16	3.51	4.04	4.2	1.64	0.58	0.74
ENSG00000011422	4.5	4.59	7.28	6.5	6.97	3.27	3.67	1.12	2.49	5.98	2.03	2.85	2.59	1.79	6.77	3.33	0.92	2.57	5.57	4.3	5.62	5.76	4.5	6.06	4.65	4.9	6.77	4.64	2.33	4.83	7.35	5.61	1.98	2.35	1.88	6.95	0.65	1.02	6.54	3.59	6.42	5.18	4.11	6.18	4.43	1.28	1.74	1.85	2.97	2.82	1.33	2.2
ENSG00000171631	0.65	1.82	1.55	1.3	1.29	0.79	6.73	1.58	3.51	0	1.8	3.82	5.83	4.51	0.25	0.26	5.05	4.47	0.16	0.61	2.95	5.09	5.75	5.12	0.23	3.79	1.56	4.92	5.04	0.38	2.36	2.44	3.78	3.51	2.58	1.18	4.09	5.01	3.25	6.46	0	2.89	5.25	3.12	5.51	5.52	5.31	3.07	6.38	2.98	4.28	2.3
ENSG00000205609	0.96	4.89	6.16	1.65	2.81	0	1.92	1.22	1.52	0.82	1.3	3.58	3.36	3.95	0.58	1.6	2.23	1.3	4.14	0.51	1.57	6.83	0.75	0.58	1.33	1.47	1.48	0	3.79	4.06	5.87	6.13	2.06	2.04	1.33	0	0.55	2.55	1.41	7.2	2.04	4.57	1.33	1.39	5.99	6.7	1.78	0.01	3.09	2.57	0.83	1.03
ENSG00000108551	0.11	0.3	1.2	1.42	1.79	1.97	1.1	0.15	1.94	0.29	0.76	5.88	2.3	3.41	0.94	0.38	6.91	0.24	1.37	1.45	0.39	0.16	3.73	0.42	0.49	0.18	0.84	0.26	3.9	0.07	0.54	0.45	5.44	1.89	5.36	2.91	1.83	0.52	6.79	0.52	0.23	1.11	5.71	0.91	0.91	0	0.1	1.09	5.05	0.91	5.46	0.3
ENSG00000170558	1.82	0.26	0.67	2.19	2.72	0	0.01	2.02	0.85	6.66	0.07	0	0	0	5.07	5.47	0	0	0.99	2.3	0.21	0.4	2.44	4.24	7.22	0.12	5.87	3.65	0.03	1.22	3.39	0.62	0.19	4.34	0.86	0.16	4.78	0.92	0.99	0	0.58	2.29	0	3.01	0	0.12	0.03	0.25	0.11	0.46	0	0.4
ENSG00000101439	9.11	9.77	7.44	7.16	7.11	5.54	5.38	7.49	8.2	8.97	5.58	7.74	7.28	7.48	5.17	6.63	6.78	8.65	8.07	7.98	1.35	4.6	3.21	3.39	6.49	5.47	8.17	5.44	8.37	9.08	8.4	8.7	8.08	8.6	10.19	8.21	8.09	6.61	6.37	4.36	6.6	9.21	7.34	7.7	7.28	7.75	8.28	8.07	0	8.09	7.05	6.13
ENSG00000127920	2.75	0	3.8	3.73	3.71	0	0	0	0	4.29	0	0	0.23	0	0	2.87	0	0	0	0.86	0.25	0	1.78	1.84	1.97	1.33	4.97	2.05	0.12	5.32	2.59	0.6	0	0	0.06	5.38	0	0	0	0	3.6	1.14	3.7	0.88	0	6.86	6.94	0	0	0.18	0.6	0
ENSG00000267411	4.59	4.42	0	1.06	1.66	5.51	0	5.93	3.54	4.49	4.69	0	0	0	4.63	6.24	4.39	3.3	3.8	4.36	4.43	4.67	4.41	5.32	5.44	5.36	3.26	5.16	0	4.51	3.98	0	4.69	3.1	4.62	5.08	4.89	3.27	2.73	4.31	0	2.31	1.9	0	4.18	3.33	3.53	0	0	4.93	3.95	4.56
ENSG00000248126	0	0	0	0	0	0	0	2.94	3.12	0	5.04	0	0	0	4.65	2.39	4.07	4.47	0	0	2.21	0	7.83	0	5.7	0	1.97	0	0	0	0	0	4.83	4.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0
ENSG00000205002	1.18	0.49	0.04	0.3	0.45	3.46	1.72	0.08	1.42	0.03	0.93	1.07	2.33	2.03	5.56	3.86	0.62	2.82	6.75	0	3.85	1.86	4.34	5.55	1.8	4.39	0.16	0.58	0	0.34	0.51	0.44	2.09	1.06	0.07	1.36	0.36	0.14	7.59	1.51	2.19	7.04	5.08	0.76	1.62	2.43	2.05	2.66	3.35	1.01	2.58	0.18
ENSG00000164237	4.71	3.34	4.02	3.01	3.26	4.33	0.38	5.74	5.23	3.86	6.04	3.81	3.85	5.06	0.69	4.99	5.47	5.73	3.17	5.45	1.64	0.76	5.44	0.06	4.68	1.32	1.46	4.45	0.77	4.66	4.86	3.7	5.78	6.58	2.14	4.41	6.63	6.99	0.21	1.23	5.88	0.45	3.25	4.37	7.18	5.1	4.21	4.87	6.6	4.82	6.58	4.52
ENSG00000121858	0.23	3.36	0	0.2	0.2	4.75	2.29	3.44	4.15	0.06	0.8	3.36	2.45	1.08	0.36	0.29	4.79	3.65	0.38	2.05	3.29	4.95	3.87	2.97	0.06	7.81	0	0.06	0.25	1.3	0.77	1.73	0.72	3.54	2.95	1.71	4.74	3.95	0.07	0	0	1.06	6.3	1.76	4.78	3.87	2.6	3.77	4.61	2.75	5.11	0.25
ENSG00000104870	0.93	0	0.24	0.66	0.37	4.73	1.3	0.23	3.08	3.11	0.95	6.47	5.79	6.33	4.36	3.73	6.73	3.56	0.2	1.82	2.54	0.74	4.53	0.07	4.13	0.37	1.59	0.55	2.67	0.23	3.37	2.02	1	4.09	2.68	0.87	1.4	3.26	2.47	0.21	2.13	1.87	0	2.9	0.2	5.46	5.81	4.04	3.25	5.29	3.43	0.76
ENSG00000185442	1.28	1.5	3.44	1.32	2.19	6.53	5.06	6.27	4.29	0.89	3.13	5.59	5.06	4.62	1.89	2.04	6.71	4.45	1.45	0.93	3.76	4.62	2.91	2.49	1.39	4.82	1.13	6.8	5.07	0.08	0.46	0	5.82	5.32	6.18	3.31	5.7	4.79	1.8	3.76	2.19	2.42	5.24	0.97	3.88	4.71	4.55	5.76	6.27	4.96	6.14	4.05
ENSG00000163513	5.67	5.13	5.63	5.59	5.6	1.47	2.26	2.04	0.19	3.09	0.11	0.9	1.12	1.3	4.27	4.54	0.07	0.53	0.24	3.88	3.2	5.36	2.26	3.11	4.12	3.25	4.65	4.39	0.74	5.68	6.14	4.71	1.77	0.3	1.77	4.93	1.63	0.12	1.42	1.38	2.87	3.58	2.05	4.47	3.18	0.24	0.43	0	2.02	0.2	0.19	0
ENSG00000130508	4.67	1.81	7.79	7.25	7.31	5.19	6.12	4.57	4.35	6.15	1.29	3.13	4.92	5.63	7.33	6.01	4.52	2.92	0.2	3.61	5.35	4.47	5.64	1.78	6.14	4.69	7.96	5.3	3.83	4.86	5.93	4.26	5.26	0.14	3.04	6.71	2.99	0.73	6.26	3.63	6.3	6.51	5.53	0.82	1.44	4.08	4.9	3.62	7.26	4.77	4.89	4.77
ENSG00000183305	0	0	0	0.78	0.16	0	5.41	0	0	0	0	0.12	1.1	0	0	0	0	6.09	0	5.24	0.27	3.89	1.53	0	0	0.83	3.77	3.4	0	0	0	0	0	0	0	3.91	0	0	0	3.6	5.43	0	6.06	0	0.2	0	4.67	0	3.78	0	0	0.99
ENSG00000114270	7.5	7.26	3.62	3.04	2.43	3.24	1.71	1.93	0.85	0.24	0.74	3.6	4.63	5.75	0.41	2.24	0.52	2.59	1.18	4.06	2.9	2.45	4.74	2.05	2.52	0.24	7.05	1.63	1.44	6.02	5.72	4.75	1.4	1.91	0.81	1.5	1.38	4.39	1.38	1.32	2.58	4.48	2.61	7.7	2.82	3.63	3.34	0.45	2.95	2.51	1.44	0.85
ENSG00000215845	6.34	5.98	4.51	5.13	5.07	7.16	7.66	6.8	7.65	5.45	7.1	7.87	8.01	8.51	5.29	3.72	5.94	7.48	6.35	5.11	5.37	6.3	7.38	6.55	3.73	6.77	0.2	6.93	7.48	4.76	6.27	5.49	6.71	6.4	6.8	0	6.81	7.41	7.63	8.45	0.33	6.81	8.13	5.96	6.42	8.63	8.27	8.77	8.39	8.56	7.45	7.45
ENSG00000143578	2.68	3.69	4.24	4.1	3.88	7.34	7.56	7.62	7.31	2.11	7.08	7	6.13	7.98	3.64	3.71	7.04	5.02	4.16	2.27	2.99	5.04	7.06	3.38	2.49	5.35	2.26	2.06	5.51	3.16	2.68	2.39	6.07	5.23	6.25	2.65	6.18	8.04	5.56	7.45	4.06	3.16	7.48	4.17	6.48	7.47	5.81	7.43	7.11	7.73	7.36	7.66
ENSG00000107159	0.81	2.39	5.86	6.42	5.91	0	1.66	0	0.06	0.52	0.06	0.7	0.7	0	0	0.34	0.56	0	0.54	1.54	0.54	0.73	3.36	3.91	0.06	4.6	2.04	4.55	3.43	0.21	3.08	4.47	0.81	0.15	0	1.96	0	2.26	5.83	0	0	5.37	0	4.59	2.46	0.48	0.92	0	1.69	0.49	0.33	0.19
ENSG00000104413	5.66	5.84	5.36	5.53	5.44	6.42	3.52	6.85	6.7	0.25	6.27	5.11	5.34	6.15	5.27	0.21	7.54	6.17	8.03	5.39	6.44	7.15	5.63	6.13	0.33	6.4	0.03	6.15	5.47	4.62	3.8	5.2	6.42	5.83	6.89	0.45	6.38	6.41	5.87	3.21	0.51	4.07	6.5	5.14	4.96	5.85	5.35	5.15	5.23	5.66	5.86	5.89
ENSG00000197632	0.23	6.71	0.7	0.36	0.24	0	0	0	0	0.26	0	0	0.3	0	1.12	0	0	0	0.14	6.12	4.26	0.7	2.67	1.66	0.04	5.4	3.63	0	0	4.09	7.78	2.93	0	0	0.08	0.18	0	0.03	2.92	0	0	1.94	1.26	2.55	0	0	0	0	0	1.58	0	3.26
ENSG00000089127	3.41	3.74	1.76	2.17	1.59	3.75	5.14	0.24	5.67	0.15	0	4.95	4.33	1.34	0.96	0.31	0.83	2.76	6.2	4.34	4.3	3.54	5.68	0.3	0.33	6.96	0.11	0.38	3.45	2.58	4.19	2.51	2.12	3.6	5.8	1.83	3.6	0.37	2.13	2.74	0.29	3.8	7.43	3.56	4	3.13	4.26	0.52	4.21	2.56	1.12	0.82
ENSG00000038427	0.06	2.52	2.96	3.29	3.75	0.25	0.04	0.37	0.58	0.89	0.14	0.04	0	0	3.19	4.31	1.13	0.27	0.26	0.62	0.49	0	4.43	0.72	6.73	0.24	7.1	0	0.01	3.84	5.93	5.51	0.01	0	0.01	0.32	0.94	1.44	0	0	3.83	3.24	0.03	2.69	0.03	0.32	0.03	0.07	1.7	0.4	0.44	0.16
ENSG00000167741	0.07	3.51	1.39	1.05	2.06	4.86	5.11	2.09	4.51	0	3.93	3.58	4.16	3.46	0.5	0.41	0.58	3.22	0.03	1.11	3.05	3.54	4.85	0.65	0.37	3.6	0.36	0.12	5.16	0.38	0.03	0.98	0.2	0.98	1.25	0.01	4.77	3.88	0.18	5.03	0.06	0.57	5.61	0.76	4.5	6.07	5.44	2.96	2.88	4.99	2.85	4.12
ENSG00000197496	1.02	0.07	3.15	2.32	2.74	4.66	3.1	5.46	4.48	1.14	5.05	4.5	3.44	4.24	0.58	1.39	6.19	2.53	5.81	0.11	2.01	0.25	3.19	0	2.39	2.09	1.48	1.64	3.34	0.03	0	0.19	2.66	1.7	5.52	0.51	5.98	5.56	0.26	2.52	2.78	2.16	5.49	1.57	4.64	2.8	2.57	4.85	5.82	5.59	5.87	4.63
ENSG00000236249	0	0	1.08	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	5.74	0	0	0	6.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64	8.18	0	0	0	0	0
ENSG00000142627	6.71	4.75	7.8	7.24	7.27	3.64	5.11	1.95	0.97	6.61	2.05	4.14	3.07	2.81	4.93	2.75	3.62	0.52	3.79	6.59	7.18	5.67	5.16	5.8	6.33	4.97	6.91	5.12	3.69	6.22	6.44	6.31	2.96	1.5	4.39	7.28	1.6	1.38	4.89	4.28	5.98	7.59	4.58	7.07	5.93	2.94	3.58	2.72	5.85	2.6	2.85	2.92
ENSG00000205642	0	0	0.44	0.27	0.5	0	5.75	0.15	0.21	0	0.14	0.15	0	0	0	0.21	0	1.91	0	0.19	0.54	0.16	6.05	0	0	0	6.92	0.12	0.1	0	0	0	0.12	0.3	0	0	0	0.2	0.06	0	0	0	0.68	0.23	0.43	6.3	8.12	0	0	1.04	0	0.4
ENSG00000099812	5.1	4.19	5.99	5.1	5.32	4.81	6.28	4.52	5.46	0	4.82	6.33	6.39	6.9	4.76	0	5.81	0.21	4.12	4.29	5.45	5.11	3.97	0.19	0.06	1.99	1.04	4.91	6.14	4.41	4.94	5.44	4.74	5.27	6.8	3.73	4.42	1.45	3.93	6.26	0.29	1.08	4.37	5.55	4.47	4.09	4.44	5.58	5.31	5.71	5.08	5.81
